iter	Logloss
186	0.04524350481
187	0.04505473315
188	0.04497116749
189	0.04494254138
190	0.04482129553
191	0.04469078797
192	0.04454523907
193	0.04445404033
194	0.04443865405
195	0.0443197833
196	0.04426108165
197	0.04405048155
198	0.04392670727
199	0.04369753953
200	0.0436870406
201	0.04361016714
202	0.04356410418
203	0.04350559782
204	0.04346519605
205	0.0433571021
206	0.04328688369
207	0.04316967192
208	0.04305959229
209	0.04293720726
210	0.04290181818
211	0.04287834857
212	0.04271982986
213	0.04269904933
214	0.04262791251
215	0.04256532579
216	0.04254081925
217	0.04240470149
218	0.04228778948
219	0.04224692186
220	0.04222109888
221	0.04214103762
222	0.04200227184
223	0.04196122061
224	0.04193441321
225	0.04182321985
226	0.04179308019
227	0.04171535641
228	0.04159752682
229	0.04146850677
230	0.04144111272
231	0.04132473332
232	0.04130109394
233	0.0412332456
234	0.04103729615
235	0.0410008704
236	0.04094938184
237	0.04074451922
238	0.04053485667
239	0.04049248262
240	0.04042359775
241	0.04034538959
242	0.04032420984
243	0.04023042789
244	0.04018480063
245	0.0400314436
246	0.03999036045
247	0.0399291147
248	0.03992454958
249	0.03989507654
250	0.03985871052
251	0.03982501907
252	0.03978086715
253	0.03955634036
254	0.03948107834
255	0.03945961643
256	0.03941985358
257	0.03923548032
258	0.03918405332
259	0.03917170616
260	0.03912420818
261	0.03898201735
262	0.03885458123
263	0.038667778
264	0.03854900019
265	0.03848120771
266	0.03831450365
267	0.03817166486
268	0.03811017551
269	0.03807963443
270	0.03803951762
271	0.03801892834
272	0.03792278885
273	0.03783565047
274	0.03781878893
275	0.0378033425
276	0.03778266935
277	0.03774445453
278	0.03770465096
279	0.0376823851
280	0.03762120424
281	0.03757580054
282	0.03736199662
283	0.03720171726
284	0.03713740451
285	0.03712518331
286	0.03707838864
287	0.03700225529
288	0.03692954804
289	0.03690074517
290	0.03685679938
291	0.03685386676
292	0.03671183026
293	0.03665731347
294	0.0365844
295	0.03654391229
296	0.03644978813
297	0.03637985403
298	0.0362969042
299	0.03624428621
300	0.0361794336
301	0.03615308267
302	0.03613771919
303	0.03602341186
304	0.03599734275
305	0.03587096684
306	0.0358428602
307	0.03580453933
308	0.03578362935
309	0.03571854689
310	0.03568911891
311	0.03563668836
312	0.03560991813
313	0.03556032402
314	0.03547564151
315	0.03543354518
316	0.03536558944
317	0.03532897204
318	0.03530677937
319	0.03523154822
320	0.03515789651
321	0.03515253908
322	0.03513718
323	0.03505130994
324	0.03501782199
325	0.03494909764
326	0.03487775697
327	0.03479875207
328	0.03476677234
329	0.03475230486
330	0.03464298278
331	0.03450439913
332	0.03446071737
333	0.03441613284
334	0.03436609737
335	0.03433484228
336	0.03430214502
337	0.03426584473
338	0.03417395127
339	0.03412258977
340	0.03408277302
341	0.03403426879
342	0.03392488263
343	0.03383698745
344	0.03376201149
345	0.03363620646
346	0.03352125951
347	0.03350002221
348	0.0334980365
349	0.03343102858
350	0.03334116185
351	0.03323331682
352	0.03309968592
353	0.03302968728
354	0.03301517031
355	0.03296165274
356	0.03291635231
357	0.03290426902
358	0.03278711555
359	0.03276425512
360	0.03275176521
361	0.03273961846
362	0.03270390059
363	0.03268652146
364	0.03261110945
365	0.03255686419
366	0.03253871827
367	0.03252449218
368	0.03244002879
369	0.0323665938
370	0.0323359334
371	0.03229284566
372	0.03226460623
373	0.03211895415
374	0.032101775
375	0.03206102595
376	0.03201182347
377	0.03197760408
378	0.03189300585
379	0.03182219189
380	0.03177308594
381	0.03172106392
382	0.03166024779
383	0.03164094088
384	0.03159571156
385	0.0315641712
386	0.03155608162
387	0.03153662097
388	0.03151863457
389	0.03149632051
390	0.03141604062
391	0.03137803085
392	0.03136218995
393	0.03135344991
394	0.0312585917
395	0.03124525853
396	0.03120871652
397	0.03115958047
398	0.0311484486
399	0.03110623605
400	0.03107350382
401	0.03105155375
402	0.03103890509
403	0.03099587746
404	0.03089472679
405	0.03085600425
406	0.0308420034
407	0.03081281839
408	0.03079787147
409	0.03073390768
410	0.03068550871
411	0.03064171154
412	0.03060371367
413	0.03058288436
414	0.03056955101
415	0.03050905863
416	0.03044443005
417	0.03041295776
418	0.03037856951
419	0.03036718757
420	0.03033214355
421	0.03031475968
422	0.03026841957
423	0.03017849231
424	0.0301674204
425	0.03007057424
426	0.03005852538
427	0.0299601515
428	0.02994929346
429	0.02992889866
430	0.02985977544
431	0.02983289341
432	0.02982258209
433	0.02979335534
434	0.02972000274
435	0.02971129624
436	0.02962802812
437	0.02961670275
438	0.02959219505
439	0.02955885533
440	0.02954183275
441	0.02952343847
442	0.02948790568
443	0.0294682566
444	0.02945635113
445	0.0294473626
446	0.02943378656
447	0.02939924371
448	0.02938344785
449	0.02935429337
450	0.0292893833
451	0.02926600003
452	0.02923712733
453	0.02919005035
454	0.02917946001
455	0.02914554268
456	0.0290991598
457	0.02908864694
458	0.0290789601
459	0.02903212565
460	0.02900557959
461	0.02899056553
462	0.02898210513
463	0.02897403663
464	0.02896464609
465	0.02889015304
466	0.02883775897
467	0.02879975897
468	0.02877092944
469	0.02873282804
470	0.02872383187
471	0.02871952088
472	0.02870109298
473	0.02869230302
474	0.02865641402
475	0.02863159421
476	0.02862316523
477	0.02861401945
478	0.0285998066
479	0.02857391624
480	0.02856516043
481	0.02851975845
482	0.02851191737
483	0.02844747544
484	0.02843868519
485	0.02843144504
486	0.0283981229
487	0.0283915323
488	0.02836590621
489	0.02830692787
490	0.02830071984
491	0.02824416296
492	0.02823705004
493	0.02822072543
494	0.02815952496
495	0.0281559443
496	0.02808964631
497	0.02805221054
498	0.02800118644
499	0.02797456963
500	0.02795316646
501	0.02792630758
502	0.02786397178
503	0.02782060268
504	0.02776751613
505	0.02773009692
506	0.02769856614
507	0.02764661157
508	0.02762334638
509	0.02761624726
510	0.02760941264
511	0.02758793963
512	0.02758040077
513	0.02750219761
514	0.02748061581
515	0.0274292276
516	0.02742181873
517	0.02741524935
518	0.02739511833
519	0.02738946395
520	0.02738324385
521	0.02738105485
522	0.02729920612
523	0.02725851862
524	0.02717755353
525	0.02711961076
526	0.02711424378
527	0.02710900073
528	0.02708030209
529	0.02706179356
530	0.02699322261
531	0.02691862627
532	0.02689978027
533	0.02683994704
534	0.02679094884
535	0.02676629991
536	0.02672560308
537	0.02667264742
538	0.0266666006
539	0.02662831862
540	0.02661012224
541	0.0265607144
542	0.0265166572
543	0.02644015455
544	0.02636374685
545	0.02628669007
546	0.02626859374
547	0.02626268037
548	0.02621721465
549	0.02616494166
550	0.02615910237
551	0.02614137879
552	0.02610314942
553	0.02608032373
554	0.02605285162
555	0.02600645663
556	0.02597352193
557	0.02595667182
558	0.02595133792
559	0.02588050917
560	0.02585709185
561	0.02585187896
562	0.02581750212
563	0.0257753991
564	0.02577002175
565	0.02573636632
566	0.02566639282
567	0.02559401256
568	0.02557242062
569	0.02549989858
570	0.02547409125
571	0.02544573305
572	0.02540842998
573	0.0253681963
574	0.02536335074
575	0.02535814491
576	0.02531684837
577	0.02524999618
578	0.02518368911
579	0.02515889564
580	0.02507087139
581	0.02505573299
582	0.02503352128
583	0.02498612289
584	0.02496219095
585	0.02495789087
586	0.02493513278
587	0.02487014322
588	0.02484902758
589	0.02480384858
590	0.02474183375
591	0.02473760097
592	0.02471587577
593	0.02469557877
594	0.02467377325
595	0.02459676987
596	0.02459264432
597	0.02454661479
598	0.02454254284
599	0.02452429122
600	0.02452032843
601	0.0244835023
602	0.02446407366
603	0.02444475838
604	0.02441229772
605	0.0244083893
606	0.02434736651
607	0.02434352496
608	0.0243259652
609	0.02424415546
610	0.02420232561
611	0.02418949029
612	0.02415288183
613	0.02411794338
614	0.02410157914
615	0.02409785248
616	0.02409444112
617	0.02407866583
618	0.02401853282
619	0.02400296393
620	0.02392309288
621	0.02391092973
622	0.02385500883
623	0.02381608195
624	0.0237624237
625	0.02374740049
626	0.02373214336
627	0.02365505711
628	0.02360356501
629	0.02357363009
630	0.02355814375
631	0.02354325502
632	0.02352894009
633	0.02351575544
634	0.02350520682
635	0.02343124414
636	0.02338284253
637	0.02335394259
638	0.02333249117
639	0.02331185832
640	0.0232980651
641	0.023278287
642	0.02327434158
643	0.02323382654
644	0.02318819376
645	0.02308371176
646	0.02304458586
647	0.02302598548
648	0.0230105096
649	0.02296590193
650	0.02293404369
651	0.02291623724
652	0.02288959752
653	0.0228577941
654	0.02281504316
655	0.0227531959
656	0.0227041985
657	0.02268956752
658	0.02266732093
659	0.02264205198
660	0.02262913221
661	0.02254044132
662	0.02252471133
663	0.02250966163
664	0.02250896069
665	0.02247668575
666	0.02246286586
667	0.02244912157
668	0.02243695463
669	0.02240018081
670	0.02238410797
671	0.02236299212
672	0.02234269327
673	0.02233763775
674	0.0223244698
675	0.02230425341
676	0.02229322773
677	0.02221117771
678	0.02215724366
679	0.02214565563
680	0.02210056674
681	0.02208643416
682	0.02207519463
683	0.02206163086
684	0.0220489595
685	0.02202127542
686	0.02199275279
687	0.02193585825
688	0.02193063887
689	0.02189013173
690	0.02188308816
691	0.02186093628
692	0.0218485385
693	0.02182937989
694	0.02175501831
695	0.02174486742
696	0.02172094594
697	0.02170226445
698	0.021673917
699	0.02166086957
700	0.02162187653
701	0.02161406032
702	0.02159994691
703	0.02156478871
704	0.0215240338
705	0.02148270351
706	0.02146455052
707	0.02145946015
708	0.02144751694
709	0.02142785376
710	0.02137788691
711	0.02133871841
712	0.02133529378
713	0.02130954611
714	0.02130620954
715	0.02128867218
716	0.02128138282
717	0.02124386956
718	0.0212277767
719	0.02121834425
720	0.02121039092
721	0.02113869835
722	0.02111191673
723	0.02109636718
724	0.0210602594
725	0.02099211041
726	0.02098077388
727	0.02095997222
728	0.02095391167
729	0.02091537588
730	0.02087139455
731	0.0208639218
732	0.02085124095
733	0.02083611838
734	0.02078847933
735	0.02077620665
736	0.02076525431
737	0.02073583584
738	0.02072270198
739	0.020664836
740	0.02064062097
741	0.0206373289
742	0.02061749319
743	0.02058674985
744	0.02057846191
745	0.02054826125
746	0.02052428761
747	0.02051389927
748	0.02050253436
749	0.020467631
750	0.02045338252
751	0.020439818
752	0.02043931529
753	0.02039548739
754	0.02036890436
755	0.02033602952
756	0.02032916399
757	0.02030634755
758	0.02029352371
759	0.0202799023
760	0.02027223692
761	0.02024555028
762	0.02019210591
763	0.02019161207
764	0.02017831909
765	0.02016567392
766	0.02014748555
767	0.02009282835
768	0.02006981499
769	0.02005227921
770	0.02002951629
771	0.02000414749
772	0.01997361745
773	0.01996077378
774	0.01995235151
775	0.01992190054
776	0.01989735498
777	0.01988652262
778	0.01987680115
779	0.01987337031
780	0.01986166381
781	0.01983651043
782	0.01980715397
783	0.01978575239
784	0.01973433456
785	0.01971089702
786	0.01969870269
787	0.01969071962
788	0.01964154267
789	0.01963825234
790	0.01960758077
791	0.01959816487
792	0.01953744076
793	0.01953424574
794	0.01952761801
795	0.0195118357
796	0.01950014395
797	0.01948038618
798	0.01947217033
799	0.0194606851
800	0.01945299106
801	0.01941742636
802	0.01938347588
803	0.01933150178
804	0.01928765313
805	0.01927650544
806	0.0192320121
807	0.01921120054
808	0.01917474586
809	0.0191518826
810	0.01913774458
811	0.01912699094
812	0.01908560323
813	0.01906280319
814	0.01905226738
815	0.0190253038
816	0.01900682791
817	0.0189989323
818	0.01899375665
819	0.01899054032
820	0.01896882948
821	0.01893663274
822	0.01889784371
823	0.01886945818
824	0.01886191542
825	0.01885876599
826	0.01883898155
827	0.0188286528
828	0.01881666089
829	0.01879578561
830	0.0187779854
831	0.01876797849
832	0.01876488359
833	0.01875271838
834	0.0187255539
835	0.01872252296
836	0.01871188055
837	0.01869128633
838	0.01868418509
839	0.01865613056
840	0.01864899296
841	0.01864480739
842	0.01864075274
843	0.01862038044
844	0.01860850548
845	0.01858232463
846	0.01857929677
847	0.01857152433
848	0.0185685307
849	0.01854871912
850	0.01853851933
851	0.01852873582
852	0.01851023427
853	0.01850072774
854	0.01846409762
855	0.01842973216
856	0.01841990668
857	0.01839290761
858	0.01837610051
859	0.01836934679
860	0.01834454628
861	0.01829498619
862	0.01828853065
863	0.01826976949
864	0.018253216
865	0.01821848324
866	0.01820941087
867	0.01817641521
868	0.01815425141
869	0.01813147074
870	0.01808416388
871	0.01807775519
872	0.01807246475
873	0.01806368843
874	0.01803712331
875	0.01801576011
876	0.01798255632
877	0.01795873996
878	0.01795585701
879	0.01793537004
880	0.01793254468
881	0.01790309317
882	0.01789415604
883	0.01788213224
884	0.01787356136
885	0.01786712331
886	0.01785884288
887	0.0178377489
888	0.01782919866
889	0.01781185593
890	0.01780188664
891	0.01778257488
892	0.0177520645
893	0.01773156395
894	0.01773128619
895	0.01770826179
896	0.01767604327
897	0.017654684
898	0.01763452634
899	0.01761790186
900	0.01760691638
901	0.017596181
902	0.01759389757
903	0.01755935221
904	0.0175534842
905	0.01752188444
906	0.0175123627
907	0.01747920681
908	0.01747348612
909	0.01747088434
910	0.01747063838
911	0.017466062
912	0.0174631799
913	0.01744441738
914	0.01743882868
915	0.01742904606
916	0.01742651131
917	0.01741534177
918	0.01737457594
919	0.01734576156
920	0.01732858818
921	0.01732046011
922	0.01730873233
923	0.01729880602
924	0.01727687044
925	0.01725902827
926	0.01725466649
927	0.01723576493
928	0.01720727189
929	0.01717416619
930	0.01716900987
931	0.01713840377
932	0.01712841095
933	0.01711205825
934	0.0171013412
935	0.01709718621
936	0.01708842785
937	0.01706660845
938	0.0170580468
939	0.01703873786
940	0.01702061909
941	0.01697801713
942	0.01694714017
943	0.0169276278
944	0.01692006765
945	0.01691786559
946	0.01691249784
947	0.01689365628
948	0.01688813419
949	0.01684728055
950	0.01684490862
951	0.01682702487
952	0.01681005667
953	0.01679630409
954	0.01676782081
955	0.01675996453
956	0.0167425329
957	0.01674018776
958	0.01672640308
959	0.01670609461
960	0.01666419567
961	0.01662518282
962	0.01661486769
963	0.01660947742
964	0.01659273477
965	0.01656547539
966	0.0165423767
967	0.01653524646
968	0.01653033485
969	0.0165250576
970	0.0165199573
971	0.01651524652
972	0.01650828267
973	0.01648226083
974	0.01647674028
975	0.01646043447
976	0.016447268
977	0.01643714012
978	0.01642660866
979	0.01641812325
980	0.01641102502
981	0.01640115663
982	0.01638800008
983	0.01635038941
984	0.01631431947
985	0.01629685049
986	0.01627994972
987	0.0162718176
988	0.01625610737
989	0.01623954019
990	0.01622986542
991	0.01622538985
992	0.01620930836
993	0.0161997908
994	0.01619516115
995	0.0161568387
996	0.01615319714
997	0.01613805755
998	0.01613361026
999	0.01612431626
